year,month,data,error,SElo,SEup,metric,timeseries,lat,lon,depth,order,time
2002,1,3.5891539723701427,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2002-01-01
2002,2,4.749790789564675,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2002-02-01
2002,3,5.003903806663258,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2002-03-01
2002,4,4.565727363867475,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2002-04-01
2002,5,4.345080958137778,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2002-05-01
2002,6,4.235081101145187,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2002-06-01
2002,7,4.965297015597294,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2002-07-01
2002,8,4.331137619090339,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2002-08-01
2002,9,2.417927773109804,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2002-09-01
2002,10,1.9133725103147208,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2002-10-01
2002,11,0.416635771871216,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2002-11-01
2002,12,2.3196264130643907,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2002-12-01
2003,1,0.28120269788219626,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2003-01-01
2003,2,1.8095214657746228,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2003-02-01
2003,3,2.290863868877057,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2003-03-01
2003,4,5.859963527731359,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2003-04-01
2003,5,5.259189581205777,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2003-05-01
2003,6,3.5679994915628312,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2003-06-01
2003,7,5.202237427499802,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2003-07-01
2003,8,4.914895309095758,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2003-08-01
2003,9,1.924684311314569,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2003-09-01
2003,10,0.502897793467689,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2003-10-01
2003,11,3.9196618172855797,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2003-11-01
2003,12,0.8648314686399753,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2003-12-01
2004,1,1.048923473864848,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2004-01-01
2004,2,1.5648046445217347,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2004-02-01
2004,3,4.959074604189113,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2004-03-01
2004,4,4.4239610570717645,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2004-04-01
2004,5,4.465358675458987,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2004-05-01
2004,6,5.4396223811352895,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2004-06-01
2004,7,4.357628700797439,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2004-07-01
2004,8,3.7903009256028124,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2004-08-01
2004,9,3.704950251117608,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2004-09-01
2004,10,2.970509028836839,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2004-10-01
2004,11,4.647010139186353,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2004-11-01
2004,12,3.665191804984814,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2004-12-01
2005,1,0.15395384991666047,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2005-01-01
2005,2,0.1608908131409747,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2005-02-01
2005,3,1.6084016065320788,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2005-03-01
2005,4,6.2623643322018765,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2005-04-01
2005,5,2.015055290879943,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2005-05-01
2005,6,5.650589680729966,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2005-06-01
2005,7,5.262185950056679,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2005-07-01
2005,8,3.975054969818865,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2005-08-01
2005,9,5.0728097988575405,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2005-09-01
2005,10,4.396933735964417,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2005-10-01
2005,11,4.306479159255182,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2005-11-01
2005,12,0.7561987136990878,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2005-12-01
2006,1,4.914094382209614,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2006-01-01
2006,2,5.328179004771914,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2006-02-01
2006,3,5.195983171701931,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2006-03-01
2006,4,5.658628162302622,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2006-04-01
2006,5,5.655004091343178,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2006-05-01
2006,6,5.300484534756627,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2006-06-01
2006,7,5.083014177004469,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2006-07-01
2006,8,4.7829493867604045,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2006-08-01
2006,9,3.933255394625384,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2006-09-01
2006,10,2.79979218425406,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2006-10-01
2006,11,2.635237133538079,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2006-11-01
2006,12,4.856887314202977,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2006-12-01
2007,1,5.3584364565056415,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2007-01-01
2007,2,4.728787936779301,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2007-02-01
2007,3,4.184288568145921,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2007-03-01
2007,4,5.803186116801624,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2007-04-01
2007,5,6.160020823137743,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2007-05-01
2007,6,5.7322281597550635,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2007-06-01
2007,7,4.041157787449944,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2007-07-01
2007,8,4.293935961077224,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2007-08-01
2007,9,4.475541828721465,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2007-09-01
2007,10,4.819390524550768,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2007-10-01
2007,11,3.375614050082425,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2007-11-01
2007,12,5.776916324985296,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2007-12-01
2008,1,5.249678714131742,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2008-01-01
2008,2,5.20958687915352,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2008-02-01
2008,3,7.026295099509208,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2008-03-01
2008,4,6.683560156252536,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2008-04-01
2008,5,5.730885508427992,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2008-05-01
2008,6,5.77491422879191,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2008-06-01
2008,7,4.224350227244814,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2008-07-01
2008,8,3.8409247205818757,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2008-08-01
2008,9,1.452784613124474,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2008-09-01
2008,10,5.2550436732483465,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2008-10-01
2008,11,4.792020618208586,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2008-11-01
2008,12,5.509890188974831,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2008-12-01
2009,1,4.949111165239469,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2009-01-01
2009,2,5.506810474778127,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2009-02-01
2009,3,6.853404948892671,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2009-03-01
2009,4,6.774053422712375,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2009-04-01
2009,5,2.375916684697091,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2009-05-01
2009,6,3.98967182638206,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2009-06-01
2009,7,4.9898398911209485,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2009-07-01
2009,8,4.213875562700731,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2009-08-01
2009,9,2.22131584051973,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2009-09-01
2009,10,0.8710046206460418,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2009-10-01
2009,11,4.1391471278610625,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2009-11-01
2009,12,0.043504021039754,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2009-12-01
2010,1,0.04464238378574518,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2010-01-01
2010,2,0.1548184992442557,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2010-02-01
2010,3,4.934789611425599,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2010-03-01
2010,4,5.127403929934757,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2010-04-01
2010,5,6.721089173993018,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2010-05-01
2010,6,7.059581835206516,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2010-06-01
2010,7,5.074289658650308,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2010-07-01
2010,8,5.201429681214653,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2010-08-01
2010,9,1.516779609886679,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2010-09-01
2010,10,3.9406728073501407,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2010-10-01
2010,11,6.247711016304234,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2010-11-01
2010,12,0.06933340581233949,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2010-12-01
2011,1,2.846765587689454,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2011-01-01
2011,2,5.769399551824182,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2011-02-01
2011,3,4.810162039140329,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2011-03-01
2011,4,6.703192684234809,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2011-04-01
2011,5,6.784941775750146,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2011-05-01
2011,6,5.808497617295043,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2011-06-01
2011,7,4.988764851330835,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2011-07-01
2011,8,5.027884191577477,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2011-08-01
2011,9,2.174347361035929,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2011-09-01
2011,10,4.2721239984171415,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2011-10-01
2011,11,6.093722992206713,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2011-11-01
2011,12,6.33516437847996,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2011-12-01
2012,1,3.580917915392471,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2012-01-01
2012,2,5.230870090334441,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2012-02-01
2012,3,4.7291511429489566,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2012-03-01
2012,4,5.354698867630475,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2012-04-01
2012,5,6.5438130635192335,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2012-05-01
2012,6,5.756925348219507,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2012-06-01
2012,7,5.548882605460809,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2012-07-01
2012,8,4.815060919475262,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2012-08-01
2012,9,5.15178801637649,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2012-09-01
2012,10,0.5928897170170492,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2012-10-01
2012,11,1.677481821002326,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2012-11-01
2012,12,4.595301563249371,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2012-12-01
2013,1,4.513039563123364,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2013-01-01
2013,2,7.093582730876436,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2013-02-01
2013,3,2.912810316053328,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2013-03-01
2013,4,4.78293047952615,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2013-04-01
2013,5,5.237368991048753,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2013-05-01
2013,6,5.118090005146691,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2013-06-01
2013,7,4.478245768248765,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2013-07-01
2013,8,2.54464511082502,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2013-08-01
2013,9,2.31289073715605,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2013-09-01
2013,10,2.813578684034264,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2013-10-01
2013,11,0.49216410989654946,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2013-11-01
2013,12,4.477802924544166,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2013-12-01
2014,1,1.657740138387593,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2014-01-01
2014,2,0.1395149124504198,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2014-02-01
2014,3,1.520483667303036,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2014-03-01
2014,4,5.27300499958381,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2014-04-01
2014,5,4.328002771178004,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2014-05-01
2014,6,4.922802140308061,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2014-06-01
2014,7,4.729219009642695,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2014-07-01
2014,8,3.4912579142452005,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2014-08-01
2014,9,0.1080821507196275,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2014-09-01
2014,10,0.07482001824335562,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2014-10-01
2014,11,0.2986708010752298,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2014-11-01
2014,12,0.0869024143887882,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2014-12-01
2015,1,1.1803562302094068,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2015-01-01
2015,2,0.02128663226768486,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2015-02-01
2015,3,3.564440038887265,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2015-03-01
2015,4,6.390118053353172,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2015-04-01
2015,5,5.084904253008077,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2015-05-01
2015,6,3.0375151406247287,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2015-06-01
2015,7,1.4528396846833118,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2015-07-01
2015,8,1.55980919524472,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2015-08-01
2015,9,4.106767295472526,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2015-09-01
2015,10,0.07214374264535046,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2015-10-01
2015,11,5.559171657928412,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2015-11-01
2015,12,0.05321658066921296,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2015-12-01
2016,1,0.0,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2016-01-01
2016,2,1.382660184664827,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2016-02-01
2016,3,1.3833050356165149,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2016-03-01
2016,4,5.006143500172857,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2016-04-01
2016,5,0.597629699942548,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2016-05-01
2016,6,4.914966491743718,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2016-06-01
2016,7,5.015300458664306,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2016-07-01
2016,8,1.557465933445591,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2016-08-01
2016,9,0.0,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2016-09-01
2016,10,1.046748490849156,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2016-10-01
2016,11,3.4738870380173,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2016-11-01
2016,12,5.090183471174058,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2016-12-01
2017,1,0.7238468789324968,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2017-01-01
2017,2,0.04436867036734917,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2017-02-01
2017,3,3.197726265175286,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2017-03-01
2017,4,2.6129459503928536,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2017-04-01
2017,5,0.02037747943997179,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2017-05-01
2017,6,4.158593415379945,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2017-06-01
2017,7,0.049837461011699585,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2017-07-01
2017,8,4.013271899611084,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2017-08-01
2017,9,1.629445925759582,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2017-09-01
2017,10,3.8227006983653955,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2017-10-01
2017,11,0.18215344215060458,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2017-11-01
2017,12,1.598085963235473,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2017-12-01
2018,1,1.8829967953720028,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2018-01-01
2018,2,0.9038709344185536,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2018-02-01
2018,3,1.728309196606025,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2018-03-01
2018,4,0.01053446902627068,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2018-04-01
2018,5,0.01042240448429221,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2018-05-01
2018,6,5.223221746900073,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2018-06-01
2018,7,6.55822398906579,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2018-07-01
2018,8,4.431838965897987,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2018-08-01
2018,9,2.7946396252669388,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2018-09-01
2018,10,0.9715145171828088,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2018-10-01
2018,11,2.264051706838338,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2018-11-01
2018,12,0.05299888645406946,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2018-12-01
2019,1,0.01095027877185549,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2019-01-01
2019,2,2.6857903239686776,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2019-02-01
2019,3,0.04340169151978305,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2019-03-01
2019,4,5.656623003176912,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2019-04-01
2019,5,3.258728494996627,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2019-05-01
2019,6,4.709911588745806,nan,nan,nan,Area (10^6 km^2),Monthly North Pacific High Area,nan,nan,nan,1.0,2019-06-01
